rxn_id,path,atom_count,symbols,coords
rxn_1376,/home/calvin/Dropbox/PersonalFolders/Calvin/HAb_Converged/rxn_1376/calcs/TSs/TS0/conformer6,21,"[""C"", ""C"", ""C"", ""C"", ""C"", ""H"", ""H"", ""H"", ""H"", ""C"", ""C"", ""C"", ""C"", ""S"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H""]","[[-2.2657269179, 0.5173280547, -1.8820045908], [-1.613426717, -0.2828298018, -1.2452335395], [-0.7981452923, -1.1724935533, -0.4694990231], [-1.4196859881, -1.9334041021, 0.5752376789], [-1.9052482337, -2.5497041987, 1.4998682101], [-2.8541619056, 1.2081350396, -2.4560237608], [0.0658513943, -0.334883863, 0.197181588], [-0.0630673641, -1.7386846584, -1.0590921685], [-2.3439007227, -3.10759087, 2.3055951439], [-0.3633968318, 1.216933596, 1.6868036767], [0.7538724625, 0.5565438366, 0.9093004529], [1.444964633, 1.3442864302, -0.1259075867], [1.0088534376, 2.5012243354, -0.6434670245], [1.7882973175, -0.4398167222, 1.9889945468], [0.0076923381, 2.0802491321, 2.2626655319], [-1.1475841499, 1.5662548354, 0.9983103752], [-0.8291355093, 0.5019865285, 2.3802666316], [2.3622086385, 0.9041341526, -0.5343930948], [1.557150365, 2.9941186658, -1.4489727223], [0.1009450016, 2.9931636284, -0.2870845745], [2.6992908542, -0.8045001356, 1.0635512793]]"
rxn_201,/home/calvin/Dropbox/PersonalFolders/Calvin/HAb_Converged/rxn_201/calcs/TSs/TS0/conformer1,10,"[""C"", ""O"", ""H"", ""H"", ""H"", ""H"", ""C"", ""H"", ""H"", ""H""]","[[0.4299973414, -0.6731162155, -0.1871168417], [-0.5759691112, -1.5454527153, 0.1752176177], [0.2992071026, 0.4518676576, 0.418878579], [1.3976076441, -1.0666076707, 0.1521930812], [0.4614180304, -0.4193390944, -1.2626346057], [-1.4057289909, -1.2322146822, -0.195055442], [0.0499682003, 1.6568974781, 1.165307365], [-0.6244147196, 1.3146637724, 1.9583925111], [-0.4105111503, 2.3538894494, 0.4556231088], [1.0326904831, 1.9784397706, 1.5278145966]]"
rxn_2002,/home/calvin/Dropbox/PersonalFolders/Calvin/HAb_Converged/rxn_2002/calcs/TSs/TS0/conformer6,24,"[""C"", ""C"", ""C"", ""C"", ""C"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""C"", ""C"", ""C"", ""S"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H""]","[[-0.5152681556, -0.2192058914, 2.2810931908], [-0.2914831197, -1.2734162258, 1.4755859384], [-0.6779659426, -1.3721326641, 0.0683089757], [-1.7800702702, -0.4637594509, -0.4275470163], [-0.6432852692, -2.7546479354, -0.5418931004], [-0.1379646087, -0.207242217, 3.3060084339], [-1.0794575697, 0.656886388, 1.9531143317], [0.2998830823, -2.1095910626, 1.8681491106], [-1.5403237666, 0.5976895099, -0.2624985655], [-1.9490399467, -0.6020618665, -1.5049190093], [-2.7257675401, -0.6817201227, 0.0976262989], [-1.5385862772, -3.3303267643, -0.2481519182], [0.24024936, -3.3220809845, -0.2130897682], [-0.633069802, -2.7062670226, -1.6412856273], [0.868420138, 0.1696157262, -2.4883334556], [1.3741188696, -0.0479718445, -1.0823546953], [1.5332030798, 1.0615656221, -0.176276457], [0.8183387771, 2.5422485781, -0.3079303934], [1.653338088, 0.6286802421, -3.1105138348], [0.5795894538, -0.7823283336, -2.957437753], [0.0078428708, 0.8522244564, -2.4944655613], [0.4247715895, -0.7394286462, -0.4833804909], [2.1739266265, -0.7980794097, -0.9928701752], [2.154586163, 0.8543719589, 0.7073779717]]"
rxn_1234,/home/calvin/Dropbox/PersonalFolders/Calvin/HAb_Converged/rxn_1234/calcs/TSs/TS0/conformer6,14,"[""C"", ""C"", ""C"", ""C"", ""H"", ""H"", ""H"", ""C"", ""C"", ""C"", ""H"", ""H"", ""H"", ""H""]","[[0.0950010779, 1.0457580923, 3.1943882707], [0.0929086277, 1.0266339907, 1.977837042], [0.079476789, 0.8824970963, 0.5854984694], [0.1542809174, 1.7220261732, -0.440501216], [0.0990251466, 1.0871149809, 4.267651289], [0.2512440574, 2.8036609122, -0.2946748712], [0.1200347645, 1.3442698445, -1.4676590034], [-0.1219935547, -1.348157057, -2.9785516916], [-0.1351833857, -1.4998888078, -1.7740269814], [-0.1456009465, -1.6214751601, -0.349572824], [-0.1122106282, -1.2348480612, -4.0463657225], [-0.0379921205, -0.4260944363, 0.1591458245], [0.7230497446, -2.1430911991, 0.0719430283], [-1.0932131394, -1.9794818186, 0.072525766]]"
rxn_1172,/home/calvin/Dropbox/PersonalFolders/Calvin/HAb_Converged/rxn_1172/calcs/TSs/TS0/conformer6,26,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""C"", ""C"", ""C"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H""]","[[2.0268124028, -1.9203056176, -0.678700788], [0.7178006176, -1.6439611841, -0.6915419146], [-0.0181481488, -0.7393992562, 0.2334730734], [0.7634942059, -0.226965258, 1.4272539128], [-1.4094763647, -1.1939972407, 0.5047471294], [-2.1003001934, -1.0471853058, 1.6410173089], [2.4673197743, -2.5799820461, -1.4298290331], [2.7042317568, -1.5126415727, 0.0759900531], [0.102739576, -2.0996982565, -1.4781035171], [-0.1939084398, 0.2843020708, -0.462485576], [1.7087442786, 0.2362467976, 1.108598985], [0.1930300734, 0.5374575943, 1.974147985], [1.0040032242, -1.0415434248, 2.1303330478], [-1.9115970233, -1.673300412, -0.3453764163], [-1.667507918, -0.5888417055, 2.5338870288], [-3.1331349549, -1.394759258, 1.7168046839], [1.080082989, 1.9068272087, -1.6126171743], [-0.3241474941, 1.591101543, -1.1855063501], [-0.9917399724, 2.4916302683, -0.1864579791], [1.7295287252, 2.0921490889, -0.7416515061], [1.5211374946, 1.0826527725, -2.1934582892], [1.1182868562, 2.8151792747, -2.2433523264], [-0.9817614496, 1.2400570983, -1.9937563872], [-1.2545900806, 3.4684840598, -0.6346834493], [-1.9204181331, 2.0452100138, 0.2009102687], [-0.3285302816, 2.6975699574, 0.66913598]]"
rxn_830,/home/calvin/Dropbox/PersonalFolders/Calvin/HAb_Converged/rxn_830/calcs/TSs/TS0/conformer6,16,"[""C"", ""C"", ""C"", ""C"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""C"", ""H"", ""H"", ""H"", ""H""]","[[-0.4993533064, 0.6579976853, 1.8975128938], [0.5135167116, 0.3354170566, 1.0834689529], [0.4946809709, 0.3659839428, -0.3956646801], [-0.6817288547, 1.0291863716, -1.0790079535], [-0.398339934, 0.5797380007, 2.9824864136], [-1.4584104792, 1.0198878368, 1.5165988099], [1.4495798602, -0.0159963132, 1.5342588928], [1.4626688477, 0.6974436666, -0.8025597639], [-0.7606654892, 2.0936510356, -0.8025480716], [-0.5832207828, 0.9705233194, -2.1727473602], [-1.6314953821, 0.5439041928, -0.804192303], [0.3123190999, -2.2160348561, -1.2553285989], [0.4704638285, -0.8302690073, -0.7665302535], [1.1307507425, -2.7489502434, -0.7608384657], [-0.6883486891, -2.4784488078, -0.8970052938], [0.4070212762, -2.1303764603, -2.342585949]]"
rxn_398,/home/calvin/Dropbox/PersonalFolders/Calvin/HAb_Converged/rxn_398/calcs/TSs/TS0/conformer6,18,"[""O"", ""O"", ""H"", ""H"", ""C"", ""C"", ""C"", ""C"", ""O"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H""]","[[-0.3631702667, -1.5472444095, -1.4719980356], [0.8836307982, -1.5557281123, -0.8756836384], [-0.160403715, -1.5170329365, -2.4186094397], [1.0958660903, -0.3647064914, -0.6706178746], [-0.7625650462, 0.4511022861, 3.0052201375], [-0.5650543985, 0.2811356116, 1.5035879848], [0.610895919, 1.0962091428, 0.9663167807], [0.8768300382, 0.9268914582, -0.5151059428], [-0.1559701769, 1.1943404509, -1.3733110075], [-1.6121681332, -0.146061442, 3.3674649347], [0.1328191677, 0.1287982081, 3.5597642878], [-0.9551484219, 1.5033419221, 3.2682418732], [-0.3992143466, -0.7803288143, 1.2598625842], [-1.4908602774, 0.5822068286, 0.9828193604], [1.5313155145, 0.8192406835, 1.5070451452], [0.4428805801, 2.1717652129, 1.1666960716], [1.7861282277, 1.4325539527, -0.871170452], [-0.8815012232, 0.5873202684, -1.1688877496]]"
rxn_1392,/home/calvin/Dropbox/PersonalFolders/Calvin/HAb_Converged/rxn_1392/calcs/TSs/TS0/conformer6,22,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""C"", ""C"", ""C"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H""]","[[-0.5659818256, -0.0131589541, -2.8700645365], [-0.6877152178, 0.0069949681, -1.6653828065], [-0.7683444199, 0.0646054377, -0.217618025], [-1.2763417383, 1.3963518047, 0.3361339459], [-1.3652674274, -1.1079516155, 0.3944564104], [-1.8227856594, -2.0813568131, 0.9509126873], [-0.4769079622, -0.0426493769, -3.9395846586], [0.4435186366, 0.0138940268, 0.1535923702], [-2.3331969865, 1.5554210062, 0.0742733399], [-0.6875769344, 2.2264838381, -0.0795991684], [-1.1851791117, 1.4082952149, 1.4316438037], [-2.242124535, -2.9474743812, 1.4270134715], [1.7166424936, 0.014627279, 2.1038567251], [1.8222298167, 0.0103209043, 0.6054968453], [2.4356840863, 1.1976302884, -0.0802264256], [1.3055768155, 0.9673968199, 2.474688423], [1.071484466, -0.8019338026, 2.4624077459], [2.7087242086, -0.116241201, 2.5747305701], [2.1019379446, -0.9604369985, 0.1717984428], [3.5288050413, 1.233120965, 0.0837903768], [2.2665845339, 1.1640569181, -1.167347792], [2.019851135, 2.1427354118, 0.3046392446]]"
rxn_239,/home/calvin/Dropbox/PersonalFolders/Calvin/HAb_Converged/rxn_239/calcs/TSs/TS0/conformer6,10,"[""C"", ""C"", ""O"", ""H"", ""H"", ""H"", ""H"", ""O"", ""O"", ""H""]","[[0.0616479997, 0.7384964246, -2.0944281227], [-0.141584362, 0.5595352538, -0.617574023], [-0.2464491033, 1.4036097958, 0.2098953894], [1.0204133137, 0.2742907384, -2.3697865883], [-0.7270164743, 0.1952268448, -2.6348325783], [0.0578469287, 1.8034848217, -2.3646562006], [-0.2006734001, -0.6907949537, -0.1874408019], [-0.2878726386, -1.6876136841, 0.4960331386], [0.2395595372, -1.2869976972, 1.6950927906], [-0.5239843209, -0.9441564841, 2.1828736961]]"
rxn_1855,/home/calvin/Dropbox/PersonalFolders/Calvin/HAb_Converged/rxn_1855/calcs/TSs/TS0/conformer6,16,"[""C"", ""C"", ""C"", ""C"", ""S"", ""H"", ""H"", ""H"", ""H"", ""H"", ""C"", ""S"", ""H"", ""H"", ""H"", ""H""]","[[0.1098419743, 0.3683392173, 2.454489808], [-0.0161492429, 0.5954719449, 0.9591834136], [1.1197644433, 1.1956197462, 0.31758453], [2.1009652963, 1.6548856435, -0.2301228028], [-1.6164315576, 1.2452475632, 0.4006409541], [0.100259917, 1.3243026742, 3.0030903637], [-0.7304151608, -0.2407356576, 2.8175791785], [1.0539114782, -0.1472775443, 2.688774443], [2.9581138053, 2.0851009949, -0.7130753379], [-1.4414903498, 2.5135218751, 0.8336682277], [-0.0264427287, -1.8781962976, -0.1360609152], [0.4513926759, -1.7121421546, -1.8244438362], [-0.0625559129, -0.609704492, 0.4312120951], [-1.0568141684, -2.2455134024, -0.0574634384], [0.6761756491, -2.4164063052, 0.5126362807], [1.7288524018, -1.3399357755, -1.6024512238]]"
rxn_1837,/home/calvin/Dropbox/PersonalFolders/Calvin/HAb_Converged/rxn_1837/calcs/TSs/TS0/conformer6,15,"[""C"", ""S"", ""H"", ""H"", ""H"", ""H"", ""C"", ""C"", ""C"", ""C"", ""H"", ""H"", ""H"", ""H"", ""H""]","[[-0.0890301563, -1.3267453675, -0.404706688], [0.1493565234, -1.115299177, -2.1615865032], [-0.0806342451, -0.1885609599, 0.1840222532], [-1.0896059571, -1.7416560264, -0.2279438175], [0.6871538205, -1.9317946607, 0.0827059], [1.4291006291, -0.6918437052, -2.1072893343], [-0.093532382, 2.0619008432, -0.240358031], [-0.0504697251, 1.1304563907, 0.7050110596], [0.0353390525, 1.2482564097, 2.1497641246], [0.0542669645, 0.2134397963, 2.9980429749], [-0.1646220087, 1.786036499, -1.298340552], [-0.0655659157, 3.1329457817, 0.0024989818], [0.084907357, 2.2719649983, 2.5481470846], [0.1191123968, 0.3638291853, 4.0777692681], [0.0045424962, -0.8182046774, 2.6382629493]]"
rxn_1325,/home/calvin/Dropbox/PersonalFolders/Calvin/HAb_Converged/rxn_1325/calcs/TSs/TS0/conformer6,24,"[""C"", ""C"", ""C"", ""C"", ""C"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""C"", ""C"", ""S"", ""C"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H""]","[[-0.6075940878, 1.1997071516, -2.7329876597], [-0.419350514, 1.3132925303, -1.5389045017], [-0.2007772862, 1.400380435, -0.1185509377], [-1.3288645266, 2.0641209015, 0.6548717396], [1.1974068192, 1.8458619654, 0.2772024524], [-0.7676672682, 1.1127652719, -3.7909458706], [-0.223995358, 0.1355393235, 0.2701757171], [-2.3014455309, 1.6106004504, 0.4135826814], [-1.3926603523, 3.1395851759, 0.4171749146], [-1.1608095887, 1.9698424829, 1.7388793791], [1.3724974388, 2.9019604581, 0.0102546167], [1.9596442229, 1.2353216963, -0.228030455], [1.3363387052, 1.7483293267, 1.3657814698], [-0.5485164793, -1.1309913278, 2.1630760641], [-0.2665278977, -1.1788752257, 0.6798737427], [1.3253282819, -1.8704265196, 0.2154190379], [-1.3695736381, -1.7499353101, -0.1809637398], [0.2275552711, -0.5701309874, 2.7069624164], [-0.594567974, -2.1461983034, 2.5947862931], [-1.5157677724, -0.6384241239, 2.3502590142], [2.0595713377, -1.2576175784, 1.1670554266], [-2.3071109022, -1.202292246, 0.0023352612], [-1.1314282539, -1.6565138936, -1.250890871], [-1.5519790366, -2.8154106835, 0.0453509785]]"
rxn_1219,/home/calvin/Dropbox/PersonalFolders/Calvin/HAb_Converged/rxn_1219/calcs/TSs/TS0/conformer6,18,"[""C"", ""C"", ""C"", ""H"", ""H"", ""H"", ""H"", ""C"", ""C"", ""C"", ""C"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H""]","[[-1.5615313917, -1.4983360438, -1.5753538637], [-0.4098426192, -1.4875841746, -1.1838946574], [0.9170594378, -1.4031254217, -0.6858675019], [-2.5743103902, -1.5306011454, -1.9301214905], [0.943310039, -0.2557491735, 0.1204169674], [1.6946416314, -1.1910789802, -1.4297557532], [1.2031322586, -2.1755728562, 0.0381509146], [-1.4118149122, 0.7829679332, 1.9005143574], [-0.0888424926, 0.5564135036, 1.870322812], [0.8156330143, 0.8781582435, 0.7599475335], [0.3445992982, 1.8251043426, -0.3185056606], [-2.0170503361, 0.4727592338, 2.755189535], [-1.9328391056, 1.2885008446, 1.0831873876], [0.3685182792, 0.0402126441, 2.7227412625], [1.8514478341, 1.0507573307, 1.0859474749], [0.0960167343, 2.8153965071, 0.0980172294], [1.1202815127, 1.9631993175, -1.0854399201], [-0.554382292, 1.4353896848, -0.821857727]]"
rxn_1348,/home/calvin/Dropbox/PersonalFolders/Calvin/HAb_Converged/rxn_1348/calcs/TSs/TS0/conformer6,19,"[""C"", ""C"", ""C"", ""C"", ""C"", ""H"", ""H"", ""H"", ""H"", ""C"", ""C"", ""C"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H""]","[[-0.0575389103, -0.8002163288, -2.8604646999], [-0.1339826149, -0.9377454443, -1.6597983663], [-0.1686248664, -1.0620002913, -0.2206654217], [-1.3961550297, -0.6749593515, 0.436295952], [-2.3909045337, -0.3081242487, 1.0221741024], [-0.0062614902, -0.691557722, -3.927381731], [0.7239054382, -0.2455106546, 0.2214043983], [0.2094210135, -2.0341135431, 0.1293126221], [-3.2858399172, -0.0015969104, 1.5302361282], [1.376261674, 0.7267588234, 2.2075877515], [1.5649979603, 0.7955317516, 0.7181662635], [1.0212556146, 1.9959685259, -0.0037434047], [0.3130715441, 0.8381726535, 2.4754959377], [1.736773301, -0.2264903904, 2.6219706773], [1.929961473, 1.5380255059, 2.7153321049], [2.5438731157, 0.4464391939, 0.3589479217], [1.5609827476, 2.9149756721, 0.2897788824], [1.1133176438, 1.8868848002, -1.0943631119], [-0.0437195336, 2.1485820086, 0.2362198235]]"
rxn_1504,/home/calvin/Dropbox/PersonalFolders/Calvin/HAb_Converged/rxn_1504/calcs/TSs/TS0/conformer6,30,"[""S"", ""C"", ""C"", ""C"", ""C"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H""]","[[-1.6502145486, 0.2111989763, 1.5826897749], [-0.6685181615, -1.0098063784, 1.1031200411], [-0.7363861122, -1.7557564137, -0.1477406701], [-0.0941861511, -3.1338132619, -0.1154947135], [-2.0255907775, -1.6722182495, -0.9395944434], [0.1791835792, -1.2872108392, 1.7507373527], [-0.7489841431, -3.8601242191, 0.3938659196], [0.0850975439, -3.5079606708, -1.1352729652], [0.8689423367, -3.1184078921, 0.4173923864], [-1.9010570357, -2.111059418, -1.9406400851], [-2.3593383971, -0.6298666992, -1.0380378282], [-2.8286161615, -2.2236941128, -0.422842784], [0.3203508174, -0.3253820033, -3.06198155], [0.9919603342, -0.3536506631, -1.7171687543], [1.134253674, 0.8489362311, -0.9026163258], [0.3521723742, 2.0000085958, -1.1149738232], [0.4263322009, 3.0804068158, -0.2427036717], [1.2781297629, 3.0399875722, 0.8617320167], [2.0670967902, 1.9107127886, 1.0829542787], [1.9955975826, 0.8301654945, 0.212209872], [0.8978494541, 0.2850249898, -3.7782440604], [-0.693214599, 0.0988528169, -3.0110727821], [0.2362792256, -1.3382310824, -3.4805673223], [0.0917439683, -1.084963617, -0.8597016581], [1.8383249662, -1.0491606736, -1.6392324899], [-0.3321315573, 2.0446569072, -1.9641389994], [-0.1941217654, 3.9613078665, -0.4208191725], [1.3255629445, 3.8862394852, 1.550044019], [2.7377572647, 1.8720205579, 1.943933819], [2.6105452603, -0.0558213838, 0.3941795593]]"
rxn_1920,/home/calvin/Dropbox/PersonalFolders/Calvin/HAb_Converged/rxn_1920/calcs/TSs/TS0/conformer6,20,"[""C"", ""C"", ""C"", ""C"", ""C"", ""H"", ""H"", ""H"", ""C"", ""C"", ""S"", ""C"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H""]","[[-1.4617522517, -0.0416086013, 2.778924765], [-1.4916643746, -0.1614151531, 1.5736421673], [-1.4751372516, -0.2496279986, 0.1361368487], [-1.2287177812, -1.5431266459, -0.4497134753], [-0.9623503905, -2.5998428801, -0.9810337558], [-1.4473765662, 0.0482891915, 3.8487440835], [-2.3032636235, 0.2923042182, -0.3437191192], [-0.7536771631, -3.5506735458, -1.4342938428], [0.5984607755, 1.0907402857, -2.1397867233], [0.7320111417, 1.1048100833, -0.6365523597], [2.0332676664, 0.0991070148, 0.0561749797], [0.6412419226, 2.4504659901, 0.0418789486], [0.4948813592, 0.0643047973, -2.523985138], [1.4789225371, 1.5487774786, -2.6222769574], [-0.2934731309, 1.6591834699, -2.4475827743], [-0.4222915531, 0.4527062402, -0.2252053581], [1.7910514847, -1.0029095125, -0.6847468974], [-0.2665189983, 2.9781905803, -0.288626484], [1.5076466097, 3.0879708487, -0.2078650129], [0.5961318978, 2.3435932387, 1.1359550455]]"
rxn_1263,/home/calvin/Dropbox/PersonalFolders/Calvin/HAb_Converged/rxn_1263/calcs/TSs/TS0/conformer6,21,"[""C"", ""C"", ""C"", ""C"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""C"", ""C"", ""C"", ""C"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H""]","[[0.0866629554, 1.6527950664, -2.2496763082], [-0.6024863004, 1.0047576372, -1.4858589299], [-1.3600123811, 0.2372161288, -0.5510752755], [-2.0266385624, 0.9790239386, 0.5871683097], [0.6778920495, 2.230298381, -2.9349208789], [-0.4248465619, -0.5376340046, 0.104717006], [-1.9797372895, -0.5369117618, -1.0248502004], [-2.8265844014, 1.642632526, 0.2203530305], [-2.4733010411, 0.2707581184, 1.3008682952], [-1.2940155233, 1.5987603918, 1.1257079704], [1.9791618462, 0.6421948686, 1.6796159552], [0.9801292845, -0.2530268482, 1.77281753], [0.5555690974, -1.1798118215, 0.720125543], [1.5028810935, -1.4966748671, -0.4128658406], [2.2032524558, 1.3243031799, 2.5028420996], [2.6054270929, 0.7205958114, 0.7871591446], [0.3866596373, -0.2723580785, 2.6944478691], [0.014324105, -2.0544431515, 1.1077434036], [2.427519455, -1.9683379273, -0.0398298116], [1.036698059, -2.1830762629, -1.134346001], [1.7867513793, -0.5863917648, -0.9633676308]]"
rxn_238,/home/calvin/Dropbox/PersonalFolders/Calvin/HAb_Converged/rxn_238/calcs/TSs/TS0/conformer6,9,"[""C"", ""C"", ""O"", ""H"", ""H"", ""H"", ""H"", ""O"", ""H""]","[[0.8177723195, 0.5559639979, 0.4646182955], [0.3492335546, -0.5260050335, -0.4494918958], [-0.3091124331, -0.3222145193, -1.4362873673], [-0.0590448043, 0.6473885978, 1.2788971261], [1.7057024889, 0.3048084791, 1.0592724339], [0.8847668008, 1.5325583538, -0.0311192455], [0.6110167589, -1.5680048443, -0.1385726469], [-1.3053047807, 0.6446887488, 1.8160212766], [-1.7947274045, 0.9280008096, 1.0241921334]]"
rxn_1995,/home/calvin/Dropbox/PersonalFolders/Calvin/HAb_Converged/rxn_1995/calcs/TSs/TS0/conformer6,14,"[""C"", ""H"", ""H"", ""H"", ""C"", ""C"", ""C"", ""S"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H""]","[[-1.4637942323, -2.0212530238, 0.3727453111], [-1.0406370081, -3.0276831854, 0.434038444], [-2.1734394403, -1.8454842143, -0.4407289213], [-1.6851347024, -1.5294630754, 1.3239437573], [1.0185925029, -0.9453572442, -1.8559551612], [0.7525637904, -0.5675859445, -0.4096897478], [0.4470090084, 0.841595601, -0.1338906367], [0.6628911338, 1.6046585307, 1.2870187075], [1.9758496016, -0.5296024208, -2.2073670889], [1.0645656497, -2.0377026449, -1.9738049568], [0.2254277482, -0.5680990446, -2.5201628547], [-0.2566016531, -1.1637904509, -0.0714993876], [1.4915725397, -0.9671013926, 0.3001686403], [-0.0206396385, 1.3874400697, -0.9718175552]]"
rxn_107,/home/calvin/Dropbox/PersonalFolders/Calvin/HAb_Converged/rxn_107/calcs/TSs/TS0/conformer6,9,"[""N"", ""H"", ""H"", ""C"", ""C"", ""H"", ""H"", ""H"", ""H""]","[[-0.0981035969, 1.3597089638, 1.3190905831], [0.2231137501, 0.9347416735, 2.1982885937], [0.7745469018, 1.6921248969, 0.8897526243], [0.0550282398, -0.7150568829, -1.337211675], [-0.0990263211, -0.7920925996, -0.0256808792], [0.0378916446, 0.2453979845, -1.8640283381], [0.1952412636, -1.6099959844, -1.9562362343], [-0.3072912018, 0.3451971073, 0.6452435545], [-0.0903051302, -1.7030440991, 0.581800191]]"
rxn_1434,/home/calvin/Dropbox/PersonalFolders/Calvin/HAb_Converged/rxn_1434/calcs/TSs/TS0/conformer6,19,"[""C"", ""H"", ""H"", ""H"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H""]","[[-1.5282398256, -1.3556251021, 2.8851136602], [-2.2195875559, -0.5376528327, 3.1127588694], [-1.1999575311, -1.9315344141, 3.7566201099], [-1.8070684971, -1.9583258504, 2.0144246128], [0.6841827265, -0.0985171246, 1.9543703814], [0.4790679804, 0.0837308482, 0.5011237598], [-0.1587517685, 1.2296392369, -0.0009672826], [-0.4062939415, 1.3744757373, -1.3635177943], [-0.02433685, 0.3738603144, -2.2573224409], [0.6084836865, -0.7718308349, -1.7745412169], [0.8554426621, -0.9149092318, -0.4117285157], [-0.3441629443, -0.6839936092, 2.4190486623], [1.5064696081, -0.7764475857, 2.2179778227], [0.7332424653, 0.8349577936, 2.5299167597], [-0.4618364482, 2.0195818746, 0.6916687571], [-0.8997277365, 2.2771377176, -1.731283673], [-0.2183659599, 0.4867115358, -3.3260976579], [0.91462472, -1.560090938, -2.4662355658], [1.3525751699, -1.8163791348, -0.0430854881]]"
rxn_1369,/home/calvin/Dropbox/PersonalFolders/Calvin/HAb_Converged/rxn_1369/calcs/TSs/TS0/conformer6,20,"[""C"", ""C"", ""C"", ""C"", ""C"", ""H"", ""H"", ""H"", ""H"", ""C"", ""C"", ""S"", ""C"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H""]","[[-0.3589856603, -1.3736438876, -2.7982192938], [-0.4919045033, -1.3888232478, -1.5940359941], [-0.5850306218, -1.3690308745, -0.1568802608], [-1.7892040602, -0.8329669421, 0.4259459083], [-2.7581007947, -0.3324156573, 0.9556525726], [-0.2598425737, -1.3681458405, -3.867303985], [0.3417764224, -0.5147055908, 0.2218465137], [-0.2562016299, -2.3067989909, 0.3145096053], [-3.6369916536, 0.0881345564, 1.4070463873], [1.1864789952, 0.3050732463, 2.1529218625], [1.2432000019, 0.449418616, 0.6516910503], [0.576177709, 1.9584250823, -0.0284047182], [2.5352484482, 0.0534923864, -0.0214822525], [0.1613872109, 0.4405259046, 2.5307467084], [1.8343582493, 1.0477910244, 2.6493378014], [1.5275662655, -0.6988759297, 2.4515156721], [-0.5577147977, 1.9727292943, 0.7038228391], [2.8328326357, -0.9565352664, 0.2995210191], [2.4292015092, 0.0475341355, -1.1165514884], [3.356196488, 0.7431996816, 0.2426941827]]"
